date,year,month,day,day_of_week,is_month_start,is_month_end,cloud_provider,account_id,project_id,environment,business_unit,department,cost_center,region,service,resource_type,usage_quantity,usage_unit,list_cost,savings_plan_coverage_pct,reserved_instance_coverage_pct,discount_rate_pct,discount_amount,net_cost,on_demand_cost,reserved_savings,savings_plan_savings,spot_savings,amortized_cost,forecast_monthly_cost,budget_amount,budget_utilization_pct,budget_status,cost_variance_7d_pct,cost_variance_30d_pct,anomaly_score,is_anomaly,currency,tags
2023-01-01,2023,1,1,6,1,0,AWS,acct-005,project-008,dev,HR,Mobile,CC-1006,ap-south-1,Analytics,RDS,9.042,query-hours,1.3563,0.1447,0.1695,0.1725,0.234,1.1223,0.7698,0.0455,0.02,0.0,1.0569,1.1223,7579.99,0.0001,under,-0.1143,-0.0138,0.2424,0,USD,team=Mobile;bu=HR;env=dev;provider=AWS;service=Analytics
2023-01-01,2023,1,1,6,1,0,AWS,acct-005,project-009,staging,HR,Security,CC-1009,ap-south-1,Serverless,NoSQL,5.9292,request-million,0.5336,0.1913,0.1525,0.3725,0.1988,0.3348,0.2197,0.0096,0.0087,0.0,0.3165,0.3348,13502.07,0.0,under,0.1444,-0.3374,0.4439,0,USD,team=Security;bu=HR;env=staging;provider=AWS;service=Serverless
2023-01-01,2023,1,1,6,1,0,Azure,acct-005,project-010,dev,Finance,Security,CC-1004,eu-central-1,Networking,LoadBalancer,8.7009,GB,0.6091,0.0935,0.0649,0.3795,0.2311,0.3779,0.3181,0.0061,0.0098,0.0,0.362,0.3779,7235.62,0.0001,under,0.2027,-0.3552,0.2882,0,USD,team=Security;bu=Finance;env=dev;provider=Azure;service=Networking
2023-01-01,2023,1,1,6,1,0,Azure,acct-005,project-011,prod,Sales,BI,CC-1010,eu-central-1,Database,RDS,111.5119,DB-hours,14.4966,0.0797,0.2579,0.1491,2.162,12.3346,8.1702,0.8579,0.1939,0.0,11.2828,12.3346,54174.82,0.0002,under,-0.2227,-0.0443,0.3312,0,USD,team=BI;bu=Sales;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-005,project-012,prod,Engineering,WebApps,CC-1003,eu-west-1,Database,ObjectStorage,8.3349,DB-hours,1.0835,0.5229,0.1054,0.1831,0.1984,0.8852,0.329,0.0257,0.0926,0.0,0.7668,0.8852,57083.7,0.0,under,0.2337,-0.3351,0.5328,0,USD,team=WebApps;bu=Engineering;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-005,project-013,prod,Finance,BI,CC-1002,ap-south-1,Networking,DataWarehouse,105.2369,GB,7.3666,0.2924,0.0691,0.0573,0.4221,6.9445,4.4341,0.087,0.5285,0.0,6.3291,6.9445,53317.19,0.0001,under,0.2492,0.4278,0.3471,0,USD,team=BI;bu=Finance;env=prod;provider=Azure;service=Networking
2023-01-01,2023,1,1,6,1,0,Azure,acct-005,project-014,staging,Marketing,BI,CC-1010,ap-south-1,Compute,DataWarehouse,63.7358,vCPU-hours,8.923,0.5221,0.0443,0.3227,2.8794,6.0436,2.6207,0.0319,0.7151,0.9435,4.3531,6.0436,13767.99,0.0004,under,0.2157,-0.084,0.4505,0,USD,team=BI;bu=Marketing;env=staging;provider=Azure;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-005,project-015,staging,Marketing,WebApps,CC-1002,eu-west-1,Storage,BlockStorage,47.6043,GB-month,4.7604,0.5322,0.1311,0.112,0.5332,4.2273,1.4235,0.1625,0.4473,0.0,3.6175,4.2273,16710.84,0.0003,under,0.2059,0.004,0.4024,0,USD,team=WebApps;bu=Marketing;env=staging;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-001,prod,HR,Mobile,CC-1006,eu-central-1,Compute,KubernetesCluster,71.9249,vCPU-hours,10.0695,0.212,0.1648,0.0697,0.7014,9.368,5.8384,0.3502,0.3219,0.0,8.696,9.368,50408.49,0.0002,under,-0.2159,0.3485,0.2919,0,USD,team=Mobile;bu=HR;env=prod;provider=AWS;service=Compute
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-002,dev,Finance,Security,CC-1010,eu-central-1,Networking,LambdaFunction,39.5138,GB,2.766,0.2217,0.0082,0.3682,1.0183,1.7476,1.3459,0.0035,0.0533,0.0,1.6908,1.7476,8494.02,0.0002,under,0.0508,0.462,0.3504,0,USD,team=Security;bu=Finance;env=dev;provider=GCP;service=Networking
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-003,staging,Engineering,DataPlatform,CC-1009,us-west-2,Compute,RDS,49.7263,vCPU-hours,6.9617,0.6937,0.1048,0.2634,1.8339,5.1277,1.0332,0.1026,1.0087,0.6537,3.3627,5.1277,16815.94,0.0003,under,0.1573,-0.3529,0.4248,0,USD,team=DataPlatform;bu=Engineering;env=staging;provider=GCP;service=Compute
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-004,prod,Engineering,DataPlatform,CC-1009,eu-central-1,Database,NoSQL,101.5602,DB-hours,13.2028,0.4596,0.5438,0.3556,4.6956,8.5073,0.0,0.8482,0.8467,0.0,6.8124,8.5073,44975.0,0.0002,under,-0.0401,0.4709,0.422,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=GCP;service=Database
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-005,prod,HR,DataPlatform,CC-1005,eu-central-1,Serverless,LoadBalancer,113.2618,request-million,10.1936,0.4691,0.4974,0.3086,3.1454,7.0481,0.2364,0.9512,0.6787,0.0,5.4182,7.0481,53805.43,0.0001,under,0.004,-0.0744,0.1409,0,USD,team=DataPlatform;bu=HR;env=prod;provider=GCP;service=Serverless
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-006,prod,Marketing,Mobile,CC-1008,us-west-2,Storage,BlockStorage,18.8659,GB-month,1.8866,0.5911,0.0607,0.3198,0.6033,1.2832,0.4468,0.024,0.2099,0.0,1.0493,1.2832,43160.58,0.0,under,-0.0479,0.2897,0.184,0,USD,team=Mobile;bu=Marketing;env=prod;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-007,prod,Marketing,WebApps,CC-1010,ap-southeast-1,Networking,VM,67.3683,GB,4.7158,0.4735,0.1425,0.2055,0.9689,3.7468,1.4389,0.0914,0.443,0.0,3.2124,3.7468,50356.24,0.0001,under,0.0704,-0.1215,0.3334,0,USD,team=WebApps;bu=Marketing;env=prod;provider=AWS;service=Networking
2023-01-01,2023,1,1,6,1,0,Azure,acct-006,project-008,prod,Marketing,Mobile,CC-1010,eu-central-1,Container,NoSQL,114.7128,container-hours,13.7655,0.352,0.2512,0.1067,1.4691,12.2965,4.8789,0.4631,0.9564,0.0,10.877,12.2965,57777.53,0.0002,under,-0.2187,0.0325,0.2556,0,USD,team=Mobile;bu=Marketing;env=prod;provider=Azure;service=Container
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-009,dev,HR,DataPlatform,CC-1005,us-west-2,Database,KubernetesCluster,41.7709,DB-hours,5.4302,0.0442,0.0875,0.3812,2.0702,3.36,2.9175,0.0457,0.0283,0.0,3.286,3.36,7778.84,0.0004,under,-0.234,-0.3521,0.4318,0,USD,team=DataPlatform;bu=HR;env=dev;provider=AWS;service=Database
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-010,prod,Finance,Mobile,CC-1004,eu-west-1,Compute,LoadBalancer,122.6772,vCPU-hours,17.1748,0.0963,0.1721,0.3404,5.8466,11.3282,8.2872,0.5343,0.1394,0.0,10.6545,11.3282,54846.88,0.0002,under,0.0192,-0.3953,0.1934,0,USD,team=Mobile;bu=Finance;env=prod;provider=AWS;service=Compute
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-011,prod,Marketing,Security,CC-1010,eu-central-1,Compute,NoSQL,37.9719,vCPU-hours,5.3161,0.0853,0.1431,0.2736,1.4547,3.8614,2.9796,0.1413,0.0371,0.0,3.6831,3.8614,57142.04,0.0001,under,0.0499,0.0824,0.2525,0,USD,team=Security;bu=Marketing;env=prod;provider=GCP;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-012,prod,Marketing,Mobile,CC-1007,ap-south-1,Database,RDS,90.596,DB-hours,11.7775,0.1311,0.4009,0.2332,2.7467,9.0307,4.2259,0.6885,0.3442,0.0,7.9981,9.0307,52021.43,0.0002,under,0.2218,0.0569,0.162,0,USD,team=Mobile;bu=Marketing;env=prod;provider=AWS;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-006,project-013,dev,Finance,BI,CC-1006,ap-southeast-1,Compute,LoadBalancer,34.8445,vCPU-hours,4.8782,0.1034,0.1466,0.2699,1.3166,3.5616,2.6711,0.1529,0.091,0.4149,2.9028,3.5616,6924.14,0.0005,under,0.0776,0.3322,0.232,0,USD,team=BI;bu=Finance;env=dev;provider=Azure;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-006,project-014,staging,Sales,BI,CC-1003,us-east-1,Serverless,KubernetesCluster,6.5128,request-million,0.5862,0.1411,0.1582,0.36,0.211,0.3751,0.2628,0.0106,0.0086,0.0,0.3559,0.3751,14840.68,0.0,under,0.2392,0.0261,0.165,0,USD,team=BI;bu=Sales;env=staging;provider=AWS;service=Serverless
2023-01-01,2023,1,1,6,1,0,GCP,acct-006,project-015,staging,Engineering,Mobile,CC-1001,eu-west-1,Database,ObjectStorage,55.7255,DB-hours,7.2443,0.3059,0.08,0.2039,1.4772,5.7671,3.5418,0.1565,0.296,0.0,5.3147,5.7671,13730.79,0.0004,under,0.1652,-0.0694,0.3661,0,USD,team=Mobile;bu=Engineering;env=staging;provider=GCP;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-001,prod,Finance,BI,CC-1002,ap-south-1,Container,BlockStorage,82.588,container-hours,9.9106,0.2248,0.048,0.2813,2.7881,7.1225,5.1788,0.0604,0.3532,0.0,6.7089,7.1225,49957.03,0.0001,under,0.1639,-0.0836,0.1445,0,USD,team=BI;bu=Finance;env=prod;provider=Azure;service=Container
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-002,dev,Engineering,Security,CC-1007,ap-southeast-1,Container,VM,5.2888,container-hours,0.6347,0.1913,0.0727,0.3304,0.2097,0.425,0.3128,0.0083,0.0236,0.0,0.393,0.425,7199.78,0.0001,under,0.1145,0.3032,0.2004,0,USD,team=Security;bu=Engineering;env=dev;provider=Azure;service=Container
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-003,prod,Engineering,Mobile,CC-1007,us-east-1,Analytics,BlockStorage,95.7165,query-hours,14.3575,0.6642,0.2232,0.3171,4.5525,9.805,1.1042,0.5329,1.3408,0.0,7.9313,9.805,49465.6,0.0002,under,0.1397,-0.1753,0.188,0,USD,team=Mobile;bu=Engineering;env=prod;provider=GCP;service=Analytics
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-004,staging,Sales,Security,CC-1007,us-east-1,Database,NoSQL,49.4919,DB-hours,6.4339,0.1502,0.1224,0.2929,1.8845,4.5495,3.3094,0.1947,0.0957,0.0,4.2591,4.5495,13462.57,0.0003,under,-0.2056,-0.2446,0.4352,0,USD,team=Security;bu=Sales;env=staging;provider=GCP;service=Database
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-005,dev,Engineering,Mobile,CC-1002,ap-south-1,Database,NoSQL,35.4768,DB-hours,4.612,0.2135,0.1855,0.2732,1.26,3.352,2.0145,0.1855,0.1444,0.0,3.0221,3.352,7139.81,0.0005,under,-0.1294,-0.275,0.4248,0,USD,team=Mobile;bu=Engineering;env=dev;provider=GCP;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-006,prod,HR,Security,CC-1006,ap-south-1,Storage,ObjectStorage,16.3462,GB-month,1.6346,0.2787,0.4302,0.2175,0.3556,1.279,0.3724,0.1115,0.0648,0.0,1.1027,1.279,52560.76,0.0,under,-0.1748,-0.1147,0.173,0,USD,team=Security;bu=HR;env=prod;provider=Azure;service=Storage
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-007,prod,HR,Mobile,CC-1003,ap-southeast-1,Analytics,BlockStorage,107.3224,query-hours,16.0984,0.0903,0.3017,0.3539,5.6968,10.4016,6.3237,0.9661,0.1913,0.0,9.2441,10.4016,47822.18,0.0002,under,-0.1528,0.4413,0.3358,0,USD,team=Mobile;bu=HR;env=prod;provider=GCP;service=Analytics
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-008,dev,HR,Mobile,CC-1002,us-west-2,Serverless,LambdaFunction,13.5493,request-million,1.2194,0.1875,0.1229,0.0827,0.1008,1.1186,0.7714,0.0358,0.0458,0.0,1.037,1.1186,8425.81,0.0001,under,-0.1473,0.162,0.4238,0,USD,team=Mobile;bu=HR;env=dev;provider=Azure;service=Serverless
2023-01-01,2023,1,1,6,1,0,AWS,acct-007,project-009,prod,HR,DataPlatform,CC-1001,us-east-1,Serverless,NoSQL,102.2917,request-million,9.2063,0.5369,0.25,0.2736,2.5193,6.687,1.4255,0.3753,0.8093,0.0,5.5024,6.687,47569.25,0.0001,under,0.324,0.0347,0.4497,0,USD,team=DataPlatform;bu=HR;env=prod;provider=AWS;service=Serverless
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-010,staging,Engineering,BI,CC-1002,us-east-1,Storage,KubernetesCluster,30.6273,GB-month,3.0627,0.3251,0.068,0.1003,0.3071,2.7556,1.6722,0.0591,0.1468,0.0,2.5497,2.7556,17937.12,0.0002,under,-0.0428,-0.0412,0.2703,0,USD,team=BI;bu=Engineering;env=staging;provider=GCP;service=Storage
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-011,prod,Finance,Mobile,CC-1004,us-east-1,Database,KubernetesCluster,41.5008,DB-hours,5.3951,0.0678,0.1741,0.1845,0.9951,4.4,3.3356,0.1945,0.0446,0.0,4.1609,4.4,57642.88,0.0001,under,-0.1542,-0.1053,0.3079,0,USD,team=Mobile;bu=Finance;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-012,prod,Marketing,BI,CC-1009,eu-central-1,Database,KubernetesCluster,10.4677,DB-hours,1.3608,0.6617,0.3033,0.3883,0.5285,0.8324,0.0292,0.0388,0.0939,0.0,0.6996,0.8324,43384.46,0.0,under,0.0469,0.3941,0.3821,0,USD,team=BI;bu=Marketing;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-007,project-013,prod,HR,DataPlatform,CC-1002,us-west-2,Database,LoadBalancer,112.7428,DB-hours,14.6566,0.2562,0.2403,0.2496,3.6583,10.9983,5.5376,0.393,0.5934,0.0,10.0119,10.9983,43786.81,0.0003,under,0.0526,0.288,0.2306,0,USD,team=DataPlatform;bu=HR;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,AWS,acct-007,project-014,dev,HR,DataPlatform,CC-1003,eu-central-1,Database,LoadBalancer,26.6193,DB-hours,3.4605,0.1097,0.0289,0.2609,0.9027,2.5578,2.2034,0.0148,0.0303,0.0,2.5127,2.5578,6908.96,0.0004,under,0.1782,0.3236,0.3921,0,USD,team=DataPlatform;bu=HR;env=dev;provider=AWS;service=Database
2023-01-01,2023,1,1,6,1,0,GCP,acct-007,project-015,prod,HR,WebApps,CC-1006,eu-west-1,Storage,DataWarehouse,136.4724,GB-month,13.6472,0.5175,0.1795,0.1677,2.2891,11.3582,3.4408,0.6262,1.2136,0.0,9.5183,11.3582,54902.95,0.0002,under,-0.0701,0.3342,0.2863,0,USD,team=WebApps;bu=HR;env=prod;provider=GCP;service=Storage
2023-01-01,2023,1,1,6,1,0,GCP,acct-008,project-001,staging,Sales,Security,CC-1005,ap-southeast-1,Serverless,VM,42.4849,request-million,3.8236,0.1859,0.1311,0.3902,1.4921,2.3316,1.5925,0.0748,0.0631,0.0,2.1937,2.3316,13019.61,0.0002,under,0.0383,0.0718,0.268,0,USD,team=Security;bu=Sales;env=staging;provider=GCP;service=Serverless
2023-01-01,2023,1,1,6,1,0,AWS,acct-008,project-002,staging,Sales,WebApps,CC-1004,ap-south-1,Serverless,ObjectStorage,17.6903,request-million,1.5921,0.3087,0.0838,0.1945,0.3097,1.2824,0.7791,0.0162,0.0793,0.0,1.1869,1.2824,15960.26,0.0001,under,0.033,0.3635,0.3834,0,USD,team=WebApps;bu=Sales;env=staging;provider=AWS;service=Serverless
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-003,staging,HR,WebApps,CC-1009,ap-southeast-1,Networking,LambdaFunction,29.6502,GB,2.0755,0.6697,0.0919,0.2366,0.4911,1.5845,0.3777,0.0345,0.2495,0.0,1.3005,1.5845,17305.19,0.0001,under,0.1584,0.3233,0.3037,0,USD,team=WebApps;bu=HR;env=staging;provider=Azure;service=Networking
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-004,prod,Marketing,Mobile,CC-1009,us-west-2,Database,NoSQL,104.602,DB-hours,13.5983,0.4832,0.2934,0.2179,2.9635,10.6348,2.3761,0.7492,1.4742,0.0,8.4113,10.6348,55129.13,0.0002,under,-0.0773,0.1161,0.2558,0,USD,team=Mobile;bu=Marketing;env=prod;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-005,dev,Sales,Mobile,CC-1003,us-east-1,Database,ObjectStorage,16.5283,DB-hours,2.1487,0.1327,0.0513,0.2177,0.4677,1.681,1.3717,0.013,0.0463,0.0,1.6216,1.681,9412.47,0.0002,under,0.1677,-0.2765,0.3959,0,USD,team=Mobile;bu=Sales;env=dev;provider=Azure;service=Database
2023-01-01,2023,1,1,6,1,0,AWS,acct-008,project-006,prod,Marketing,DataPlatform,CC-1009,ap-southeast-1,Storage,VM,22.2138,GB-month,2.2214,0.2312,0.2834,0.2884,0.6407,1.5807,0.7672,0.0602,0.107,0.0,1.4134,1.5807,59613.44,0.0,under,-0.1552,0.1876,0.4324,0,USD,team=DataPlatform;bu=Marketing;env=prod;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-007,prod,Marketing,Mobile,CC-1006,ap-southeast-1,Compute,ObjectStorage,97.3385,vCPU-hours,13.6274,0.1626,0.4432,0.3476,4.7371,8.8903,3.5049,0.4308,0.4108,0.0,8.0487,8.8903,49812.99,0.0002,under,0.2526,0.4405,0.3387,0,USD,team=Mobile;bu=Marketing;env=prod;provider=Azure;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-008,project-008,staging,Sales,WebApps,CC-1005,us-east-1,Database,ObjectStorage,71.3005,DB-hours,9.2691,0.2345,0.0909,0.2745,2.544,6.7251,4.5367,0.1412,0.4382,0.0,6.1456,6.7251,13454.55,0.0005,under,0.0525,-0.1544,0.3359,0,USD,team=WebApps;bu=Sales;env=staging;provider=AWS;service=Database
2023-01-01,2023,1,1,6,1,0,AWS,acct-008,project-009,prod,Sales,Mobile,CC-1003,ap-southeast-1,Database,NoSQL,90.177,DB-hours,11.723,0.5301,0.1053,0.3497,4.099,7.624,2.7798,0.2603,1.0726,0.0,6.2911,7.624,51517.41,0.0001,under,-0.198,0.2023,0.2551,0,USD,team=Mobile;bu=Sales;env=prod;provider=AWS;service=Database
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-010,prod,Engineering,WebApps,CC-1001,eu-central-1,Storage,KubernetesCluster,111.3481,GB-month,11.1348,0.6678,0.1812,0.303,3.3739,7.7609,1.172,0.1446,1.1959,0.0,6.4204,7.7609,54623.45,0.0001,under,-0.2127,-0.2936,0.3371,0,USD,team=WebApps;bu=Engineering;env=prod;provider=Azure;service=Storage
2023-01-01,2023,1,1,6,1,0,GCP,acct-008,project-011,prod,HR,Mobile,CC-1002,eu-west-1,Database,RDS,35.5503,DB-hours,4.6215,0.0935,0.0919,0.3117,1.4406,3.181,2.5912,0.0735,0.0545,0.0,3.053,3.181,52111.6,0.0001,under,0.0325,0.0838,0.2522,0,USD,team=Mobile;bu=HR;env=prod;provider=GCP;service=Database
2023-01-01,2023,1,1,6,1,0,GCP,acct-008,project-012,prod,Marketing,Security,CC-1002,eu-central-1,Analytics,LoadBalancer,17.102,query-hours,2.5653,0.3949,0.0371,0.2417,0.62,1.9453,1.105,0.0163,0.1648,0.0,1.7642,1.9453,45122.42,0.0,under,-0.0531,0.0683,0.0941,0,USD,team=Security;bu=Marketing;env=prod;provider=GCP;service=Analytics
2023-01-01,2023,1,1,6,1,0,GCP,acct-008,project-013,prod,HR,BI,CC-1002,eu-central-1,Container,VM,66.2007,container-hours,7.9441,0.3593,0.2741,0.0702,0.5577,7.3864,2.7082,0.4365,0.6936,0.0,6.2563,7.3864,55157.4,0.0001,under,-0.0124,0.3348,0.3651,0,USD,team=BI;bu=HR;env=prod;provider=GCP;service=Container
2023-01-01,2023,1,1,6,1,0,GCP,acct-008,project-014,prod,Finance,BI,CC-1006,us-east-1,Analytics,VM,129.1424,query-hours,19.3714,0.0483,0.5603,0.0611,1.1837,18.1876,7.119,2.0606,0.223,0.0,15.9041,18.1876,55901.98,0.0003,under,0.337,0.1813,0.4008,0,USD,team=BI;bu=Finance;env=prod;provider=GCP;service=Analytics
2023-01-01,2023,1,1,6,1,0,Azure,acct-008,project-015,dev,Sales,BI,CC-1007,us-east-1,Serverless,LambdaFunction,7.6893,request-million,0.692,0.2581,0.0237,0.3975,0.2751,0.417,0.2995,0.002,0.0135,0.0,0.4015,0.417,9540.43,0.0,under,0.2509,0.2806,0.5563,0,USD,team=BI;bu=Sales;env=dev;provider=Azure;service=Serverless
2023-01-01,2023,1,1,6,1,0,Azure,acct-009,project-001,prod,HR,BI,CC-1009,us-west-2,Storage,KubernetesCluster,55.0661,GB-month,5.5066,0.193,0.5624,0.3038,1.6727,3.8339,0.9378,0.2765,0.1937,0.0,3.3637,3.8339,49836.71,0.0001,under,0.2096,0.3954,0.2886,0,USD,team=BI;bu=HR;env=prod;provider=Azure;service=Storage
2023-01-01,2023,1,1,6,1,0,Azure,acct-009,project-002,prod,Finance,Security,CC-1001,ap-south-1,Serverless,VM,41.061,request-million,3.6955,0.031,0.2634,0.2389,0.8829,2.8126,1.9847,0.2138,0.0222,0.0,2.5766,2.8126,44952.37,0.0001,under,0.3461,-0.1893,0.5583,0,USD,team=Security;bu=Finance;env=prod;provider=Azure;service=Serverless
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-003,prod,HR,Security,CC-1006,eu-west-1,Storage,LambdaFunction,39.7786,GB-month,3.9779,0.2104,0.0366,0.382,1.5195,2.4584,1.8513,0.0288,0.146,0.0,2.2836,2.4584,53454.88,0.0,under,0.0063,0.0461,0.3139,0,USD,team=Security;bu=HR;env=prod;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,GCP,acct-009,project-004,dev,Sales,Security,CC-1006,eu-central-1,Networking,BlockStorage,13.8345,GB,0.9684,0.0552,0.1076,0.1343,0.1301,0.8383,0.7019,0.0141,0.0126,0.0,0.8117,0.8383,7204.18,0.0001,under,0.0278,-0.3481,0.2797,0,USD,team=Security;bu=Sales;env=dev;provider=GCP;service=Networking
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-005,prod,HR,WebApps,CC-1007,eu-west-1,Storage,LoadBalancer,101.6487,GB-month,10.1649,0.6456,0.5083,0.0824,0.8372,9.3277,0.0,1.3329,0.8316,0.0,7.1632,9.3277,47198.08,0.0002,under,0.1542,0.1426,0.4117,0,USD,team=WebApps;bu=HR;env=prod;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,Azure,acct-009,project-006,prod,HR,Security,CC-1004,us-west-2,Container,LoadBalancer,49.1325,container-hours,5.8959,0.6363,0.1271,0.1165,0.6869,5.209,1.2325,0.1889,0.8265,0.0,4.1935,5.209,55700.79,0.0001,under,0.2987,0.2261,0.4808,0,USD,team=Security;bu=HR;env=prod;provider=Azure;service=Container
2023-01-01,2023,1,1,6,1,0,Azure,acct-009,project-007,prod,Marketing,Security,CC-1006,eu-central-1,Networking,LambdaFunction,96.8446,GB,6.7791,0.2159,0.2158,0.359,2.4336,4.3455,2.4696,0.203,0.2445,0.0,3.8981,4.3455,55142.24,0.0001,under,0.207,-0.1118,0.2298,0,USD,team=Security;bu=Marketing;env=prod;provider=Azure;service=Networking
2023-01-01,2023,1,1,6,1,0,GCP,acct-009,project-008,prod,Finance,Security,CC-1004,us-west-2,Compute,NoSQL,79.2665,vCPU-hours,11.0973,0.4088,0.432,0.1533,1.7014,9.3959,1.4955,0.605,0.5608,0.0,8.2301,9.3959,52471.32,0.0002,under,-0.1026,0.0956,0.3828,0,USD,team=Security;bu=Finance;env=prod;provider=GCP;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-009,prod,Sales,BI,CC-1008,ap-southeast-1,Container,LoadBalancer,32.2528,container-hours,3.8703,0.5042,0.293,0.3709,1.4356,2.4348,0.4937,0.168,0.2804,0.0,1.9864,2.4348,43527.81,0.0001,under,-0.2297,0.362,0.5662,0,USD,team=BI;bu=Sales;env=prod;provider=AWS;service=Container
2023-01-01,2023,1,1,6,1,0,GCP,acct-009,project-010,staging,Finance,BI,CC-1003,us-west-2,Compute,BlockStorage,4.0404,vCPU-hours,0.5657,0.354,0.0746,0.2662,0.1506,0.4151,0.2371,0.0083,0.0328,0.0609,0.3131,0.4151,15311.24,0.0,under,-0.246,0.0965,0.1898,0,USD,team=BI;bu=Finance;env=staging;provider=GCP;service=Compute
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-011,prod,Engineering,Security,CC-1005,ap-south-1,Container,DataWarehouse,124.8265,container-hours,14.9792,0.6368,0.0642,0.0837,1.2539,13.7253,4.1032,0.1209,1.2096,0.0,12.3947,13.7253,51712.98,0.0003,under,0.2391,-0.1594,0.3263,0,USD,team=Security;bu=Engineering;env=prod;provider=AWS;service=Container
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-012,prod,Sales,BI,CC-1010,ap-southeast-1,Storage,NoSQL,107.0755,GB-month,10.7075,0.5935,0.3922,0.3504,3.7517,6.9559,0.0991,0.7909,0.49,0.0,5.6749,6.9559,49137.12,0.0001,under,0.0816,-0.3495,0.1916,0,USD,team=BI;bu=Sales;env=prod;provider=AWS;service=Storage
2023-01-01,2023,1,1,6,1,0,GCP,acct-009,project-013,prod,Sales,BI,CC-1006,us-east-1,Analytics,VM,36.9419,query-hours,5.5413,0.6309,0.4154,0.2484,1.3763,4.165,0.0,0.2903,0.7484,0.0,3.1263,4.165,54477.5,0.0001,under,-0.0818,0.0887,0.282,0,USD,team=BI;bu=Sales;env=prod;provider=GCP;service=Analytics
2023-01-01,2023,1,1,6,1,0,GCP,acct-009,project-014,prod,Engineering,DataPlatform,CC-1004,us-west-2,Container,DataWarehouse,128.3958,container-hours,15.4075,0.2095,0.3384,0.2483,3.8264,11.5811,5.2362,1.2241,0.5711,0.0,9.7859,11.5811,51959.84,0.0002,under,-0.0197,0.2658,0.3553,0,USD,team=DataPlatform;bu=Engineering;env=prod;provider=GCP;service=Container
2023-01-01,2023,1,1,6,1,0,AWS,acct-009,project-015,staging,Finance,Security,CC-1006,us-east-1,Networking,RDS,64.7757,GB,4.5343,0.2384,0.1538,0.3842,1.7421,2.7922,1.6971,0.0855,0.1696,0.0,2.5371,2.7922,12905.53,0.0002,under,-0.086,0.4933,0.3961,0,USD,team=Security;bu=Finance;env=staging;provider=AWS;service=Networking
